"","mfl_id","name","team","draft_year","stats_global_id","fleaflicker_id","rotoworld_id","nfl_id","espn_id","sportsdata_id","draft_round","draft_pick","height","weight","college","birthdate","age","sleeper_id","first_name","last_name","fantasy_data_id","rotowire_id","gsis_id","stats_id","yahoo_id","displayname","mergename","pos","avg_salary","fa_yr","doECR","dpECR","rpECR"
"507","13154","Williams, Mike","LAC","2017","733754",NA,"12183",NA,NA,"12f27311-7cd6-4ca5-ba7d-571e9de5e1eb","1","7","76","220","Clemson",1994-10-04,25,"4068","Mike","Williams",18914,11885,"00-0033536",733754,30120,"Mike Williams","mike williams","WR",4.9,2022,54.1,28.4,39.6
"508","13155","Ross, John","CIN","2017","747906",NA,"12173",NA,NA,"938b363a-6967-4cef-bcd2-bb358a9f6c98","1","9","71","190","Washington",1995-11-27,23.9,"4038","John","Ross",18881,11699,"00-0033460",747906,30122,"John Ross","john ross","WR",4.3,2022,151.3,62.6,76.8
"509","13156","Smith-Schuster, JuJu","PIT","2017","835909",NA,"12184",NA,NA,"9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9","2","30","73","215","Southern California",1996-11-22,22.9,"4040","JuJu","Smith-Schuster",18883,11877,"00-0033857",835909,30175,"JuJu Smith-Schuster","juju smith-schuster","WR",1,2021,12,4,15.8
"510","13157","Samuel, Curtis","CAR","2017","821389",NA,"12219",NA,NA,"66a21b6d-97e5-4732-8bb0-062145d6bbc6","2","8","71","195","Ohio State",1996-08-11,23.2,"4082","Curtis","Samuel",18928,11710,"00-0033282",821389,30153,"Curtis Samuel","curtis samuel","WR",1.6,2021,86,36.2,37.2
"511","13158","Westbrook, Dede","JAC","2017","865950",NA,"12331",NA,NA,"046c51bc-319e-4fbb-9cf3-f6ab808b8edf","4","3","72","178","Oklahoma",1993-11-21,25.9,"4146","Dede","Westbrook",18992,11808,"00-0033839",865950,30223,"Dede Westbrook","dede westbrook","WR",0.8,2021,100.9,48.8,56.2
"512","13159","Cannon, KD","FA","2017","837957",NA,"12330",NA,NA,NA,NA,NA,"71","185","Baylor",1995-11-05,23.9,NA,"KD","Cannon",NA,NA,NA,NA,NA,"KD Cannon","kd cannon","WR",NA,NA,NA,NA,NA
"513","13160","Dupre, Malachi","FA","2017","822012",NA,"12336",NA,NA,"e0a27785-ab78-4d51-8a8e-8fb9896956fd","7","29","74","196","LSU",1995-10-12,24,"4243","Malachi","Dupre",19089,11854,"00-0033305",822012,30360,"Malachi Dupre","malachi dupre","WR",NA,NA,NA,NA,NA
"514","13161","Scott, Artavis","FA","2017","828766",NA,"12471",NA,NA,"a9b58dcf-40f6-4c27-a415-b922fc39f0bb",NA,NA,"71","195","Clemson",1994-12-12,24.8,"4670","Artavis","Scott",19569,11722,"00-0033706",828766,30432,"Artavis Scott","artavis scott","WR",NA,NA,NA,NA,NA
"515","13162","Ford, Isaiah","MIA","2017","836936",NA,"12339",NA,NA,"73af6932-2701-470e-9668-02d6cb35a5c9","7","19","74","194","Virginia Tech",1996-02-09,23.7,"4252","Isaiah","Ford",19098,11717,"00-0033471",836936,30350,"Isaiah Ford","isaiah ford","WR",0.6,2020,NA,NA,NA
"516","13163","Godwin, Chris","TBB","2017","835127",NA,"12201",NA,NA,"baa61bb5-f8d0-4f90-bbe2-028576b8d33d","3","20","73","209","Penn State",1996-02-27,23.6,"4037","Chris","Godwin",18880,11718,"00-0033921",835127,30197,"Chris Godwin","chris godwin","WR",0.8,2021,29.6,12.6,7
"517","13164","Kupp, Cooper","LAR","2017","698227",NA,"12177",NA,NA,"2806e915-c46f-492f-8a29-71d3a85e5620","3","5","74","208","Eastern Washington",1993-06-15,26.3,"4039","Cooper","Kupp",18882,11863,"00-0033908",698227,30182,"Cooper Kupp","cooper kupp","WR",1,2021,30.1,14.2,6.8
"518","13165","Switzer, Ryan","PIT","2017","728168",NA,"12288",NA,NA,"6259f62d-e16f-4369-a3be-ca02f79f3026","4","25","68","185","North Carolina",1994-11-04,24.9,"4162","Ryan","Switzer",19008,11879,"00-0033562",728168,30246,"Ryan Switzer","ryan switzer","WR",0.7,2021,NA,139.7,116
"519","13166","Darboh, Amara","FA","2017","696125",NA,"12306",NA,NA,"91aac0f7-60ed-4333-8aee-15bd56764464","3","43","74","215","Michigan",1994-02-01,25.7,"4139","Amara","Darboh",18985,11852,"00-0033937",696125,30219,"Amara Darboh","amara darboh","WR",NA,NA,NA,NA,NA
"520","13167","Taylor, Taywan","CLE","2017","750698",NA,"12203",NA,NA,"29972cbe-2912-49df-916b-200eead9a218","3","8","71","203","Western Kentucky",1995-03-02,24.6,"4125","Taywan","Taylor",18971,11880,"00-0033911",750698,30185,"Taywan Taylor","taywan taylor","WR",0.9,2021,219,110.7,126
"521","13168","Reynolds, Josh","LAR","2017","822367",NA,"12253",NA,NA,"682eda79-0026-4ad8-8f45-a61ce42cb908","4","10","75","196","Texas A&M",1995-02-16,24.7,"4171","Josh","Reynolds",19017,11871,"00-0033943",822367,30230,"Josh Reynolds","josh reynolds","WR",0.8,2021,202.7,86.6,94
"522","13169","Chesson, Jehu","FA","2017","696122",NA,"12362",NA,NA,"3d655ae8-d510-47d4-b5ab-936cd6a492f1","4","31","74","205","Michigan",1993-12-29,25.8,"4169","Jehu","Chesson",19015,11850,"00-0033464",696122,30252,"Jehu Chesson","jehu chesson","WR",NA,NA,NA,NA,NA
"523","13170","Gibson, Shelton","FA","2017","739691",NA,"12313",NA,NA,"c58e6a2c-2206-4d42-b368-fe6f0ecb1262","5","22","71","191","West Virginia",1995-03-20,24.6,"4214","Shelton","Gibson",19060,11721,"00-0033573",739691,30279,"Shelton Gibson","shelton gibson","WR",NA,NA,NA,NA,NA
"524","13171","Henderson, Carlos","FA","2017","733840",NA,"12202",NA,NA,NA,"3","18","71","199","Louisiana Tech",1994-12-19,24.8,NA,"Carlos","Henderson",NA,NA,NA,NA,NA,"Carlos Henderson","carlos henderson","WR",NA,NA,NA,NA,NA
"525","13172","Brown, Noah","DAL","2017","836103",NA,"12439",NA,NA,"36f62824-1cdb-4e9e-8a11-55df97e562b9","7","21","74","225","Ohio State",1997-07-19,22.2,"4234","Noah","Brown",19080,11849,"00-0033591",836103,30352,"Noah Brown","noah brown","WR",0.6,2021,NA,NA,NA
"526","13173","Stewart, ArDarius","FA","2017","750855",NA,"12252",NA,NA,"20e86fb3-e716-4df3-82d6-f05caa83287e","3","15","72","205","Alabama",1993-12-08,25.8,"4119","ArDarius","Stewart",18965,11720,"00-0033916",750855,30192,"ArDarius Stewart","ardarius stewart","WR",NA,NA,NA,NA,NA
"527","13176","Jones, Zay","OAK","2017","746491",NA,"12246",NA,NA,"a28f7368-0306-4d20-855f-285a1a09c09c","2","5","74","200","East Carolina",1995-03-30,24.5,"4080","Zay","Jones",18926,11751,"00-0033891",746491,30150,"Zay Jones","zay jones","WR",1.7,2021,195.3,89.2,87.7
"528","13177","Coley, Stacy","FA","2017","739798",NA,"12420",NA,NA,"16cd3b59-18a2-40a0-9236-e222bed17044","7","1","72","195","Miami",1994-05-13,25.4,"4254","Stacy","Coley",19100,11851,"00-0033968",739798,30332,"Stacy Coley","stacy coley","WR",NA,NA,NA,NA,NA
"529","13179","Dieter, Gehrig","FA","2017","652899",NA,"12472",NA,NA,"5727f7d5-35a6-4ad9-a96a-8408f8a84bd3",NA,NA,"75","207","Alabama",1993-02-24,26.6,"4489","Gehrig","Dieter",19358,12184,"00-0033474",652899,30679,"Gehrig Dieter","gehrig dieter","WR",NA,NA,NA,NA,NA
"530","13183","Hansen, Chad","FA","2017","788345",NA,"12296",NA,NA,"6335a39b-9cb4-4703-bed9-1835b9fc4791","4","33","74","202","California",1995-01-18,24.7,"4175","Chad","Hansen",19021,11702,"00-0033840",788345,30254,"Chad Hansen","chad hansen","WR",NA,NA,NA,NA,NA
"531","13187","Yancey, DeAngelo","FA","2017","749082",NA,"12382",NA,NA,"591ce770-7ca3-49e0-965f-5a69a55f2c07","5","31","73","220","Purdue",1994-11-18,24.9,"4200","DeAngelo","Yancey",19046,12206,"00-0033291",749082,30288,"DeAngelo Yancey","deangelo yancey","WR",NA,NA,NA,NA,NA
"532","13188","Howard, O.J.","TBB","2017","732147",NA,"12161",NA,NA,"93ed8c6f-b676-46d3-bf82-6155e89b4a68","1","19","78","251","Alabama",1994-11-19,24.9,"4055","O.J.","Howard",18901,11806,"00-0033879",732147,30132,"OJ Howard","oj howard","TE",2.8,2022,66.3,8.3,12.6
"533","13189","Engram, Evan","NYG","2017","749185",NA,"12205",NA,NA,"e21365af-8d66-416e-b0a5-8816d18fcfd9","1","23","75","240","Mississippi",1994-09-02,25.1,"4066","Evan","Engram",18912,11805,"00-0033881",749185,30136,"Evan Engram","evan engram","TE",2.7,2022,44.3,3.4,4.2
"534","13190","Butt, Jake","DEN","2017","728230",NA,"12254",NA,NA,"6d49d4d1-a254-48de-9f6f-eeecac82ad88","5","1","78","250","Michigan",1995-07-11,24.3,"4151","Jake","Butt",18997,11888,"00-0033564",728230,30258,"Jake Butt","jake butt","TE",0.7,2021,NA,50.7,53
"535","13191","Hodges, Bucky","FA","2017","742420",NA,"12275",NA,NA,"aad59ab5-1450-465d-96a6-fb10a9fca368","6","17","78","257","Virginia Tech",1995-08-08,24.2,"4184","Bucky","Hodges",19030,11694,"00-0033966",742420,30314,"Bucky Hodges","bucky hodges","TE",NA,NA,NA,NA,NA
"536","13192","Njoku, David","CLE","2017","832098",NA,"12186",NA,NA,"8f86fcea-90e8-49ea-bc78-5c7659313e57","1","29","76","246","Miami",1996-07-10,23.3,"4033","David","Njoku",18876,11734,"00-0033885",832098,30142,"David Njoku","david njoku","TE",2.4,2022,88.3,10.7,30.5
"537","13193","Smith, Jonnu","TEN","2017","743749",NA,"12344",NA,NA,"e4f25a37-74de-4bfb-b6c9-f50a4fab0b87","3","36","75","248","Florida International",1995-08-22,24.1,"4144","Jonnu","Smith",18990,11807,"00-0033858",743749,30213,"Jonnu Smith","jonnu smith","TE",0.8,2021,223.8,34.8,46
"538","13194","Sprinkle, Jeremy","WAS","2017","693833",NA,"12368",NA,NA,"2dcc8e56-ac32-4774-a011-b1e65ca73786","5","10","77","255","Arkansas",1994-08-10,25.2,"4221","Jeremy","Sprinkle",19067,11899,"00-0033528",693833,30267,"Jeremy Sprinkle","jeremy sprinkle","TE",0.7,2021,NA,NA,NA
"539","13195","Leggett, Jordan","FA","2017","733735",NA,"12307",NA,NA,"bea00842-e4db-4955-857a-ea8d4a0e215b","5","6","77","258","Clemson",1995-01-31,24.7,"4153","Jordan","Leggett",18999,11893,"00-0033953",733735,30263,"Jordan Leggett","jordan leggett","TE",NA,NA,NA,NA,NA
"540","13197","Roberts, Michael","FA","2017","749874",NA,"12354",NA,NA,"bb9f0c5a-cbc2-43bb-9aa5-77cdc7e77bb6","4","19","77","265","Toledo",1994-05-07,25.4,"4164","Michael","Roberts",19010,11896,"00-0033559",749874,30240,"Michael Roberts","michael roberts","TE",NA,NA,NA,NA,NA
"541","13234","Mack, Marlon","IND","2017","840760",NA,"12308",NA,NA,"413f7971-4d5b-496d-a11b-f623e9bc3b7c","4","35","72","210","South Florida",1996-03-07,23.6,"4152","Marlon","Mack",18998,11765,"00-0033951",840760,30256,"Marlon Mack","marlon mack","RB",0.7,2021,39.6,17.9,16
"542","13235","Malone, Josh","FA","2017","820522",NA,"12355",NA,NA,"c5a8b02c-d380-4f22-a690-b335001de8b7","4","20","75","205","Tennessee",1996-03-21,23.6,"4160","Josh","Malone",19006,11697,"00-0033859",820522,30241,"Josh Malone","josh malone","WR",NA,NA,NA,NA,NA
"543","13236","Everett, Gerald","LAR","2017","838487",NA,"12284",NA,NA,"ebeceb00-57e0-4b74-9cf7-853da2afed18","2","12","75","240","South Alabama",1994-06-25,25.3,"4089","Gerald","Everett",18935,11737,"00-0033895",838487,30157,"Gerald Everett","gerald everett","TE",1.5,2021,166.7,26.6,18.6
"544","13237","Williams, Joe","FA","2017","867383",NA,"12204",NA,NA,NA,"4","14","71","205","Utah",1993-09-04,26.1,NA,"Joe","Williams",NA,NA,NA,NA,NA,"Joe Williams","joe williams","RB",NA,NA,NA,NA,NA
"545","13238","Davis, Robert","FA","2017","744112",NA,"12333",NA,NA,"d0879c68-6387-4edc-b55b-07e128546ae7","6","25","75","210","Georgia State",1995-04-02,24.5,"4285","Robert","Davis",19131,11853,"00-0033530",744112,30322,"Robert Davis","robert davis","WR",NA,NA,NA,NA,NA
"546","13239","Penny, Elijhaa","NYG","2016","606629",NA,"11964",NA,NA,"6c6a6099-0169-4c9a-b024-0d8f4a795f38",NA,NA,"73","250","Idaho",1993-08-17,26.2,"3803","Elijhaa","Penny",18617,11297,"00-0032813",606629,29906,"Elijhaa Penny","elijhaa penny","RB",NA,NA,NA,NA,NA
"547","13240","Hill, Brian","ATL","2017","823872",NA,"12370",NA,NA,"26873576-2bbd-4622-bc3e-ec847577855b","5","12","73","219","Wyoming",1995-11-09,23.9,"4187","Brian","Hill",19033,11719,"00-0033567",823872,30269,"Brian Hill","brian hill","RB",0.6,2020,284.5,91.1,83.7
"548","13246","Alie-Cox, Mo","IND","2017","712506",NA,"12221","moalie-cox/2558832",NA,"8809c0dd-786b-4255-a7d0-333c9498c19a",NA,NA,"77","267","Virginia Commonwealth",1993-09-19,26.1,"4054","Mo","Alie-Cox",18900,12196,"00-0033217",712506,30112,"Mo Alie-Cox","mo alie-cox","TE",0.5,2020,NA,50.2,40
"549","13254","Shaheen, Adam","CHI","2017","1049770",NA,"12283",NA,NA,"87171077-4c1c-4b67-b159-2cc6242988e0","2","13","78","270","Ashland",1994-01-01,25.8,"4085","Adam","Shaheen",18931,11898,"00-0033896",1049770,30158,"Adam Shaheen","adam shaheen","TE",1.5,2021,296.5,41.3,52.5
"550","13277","Golladay, Kenny","DET","2017","697295",NA,"12340",NA,NA,"659d31a3-9c62-4e3d-a0ea-b2e4967d6947","3","31","76","214","Northern Illinois",1993-11-03,25.9,"4131","Kenny","Golladay",18977,11857,"00-0033932",697295,30209,"Kenny Golladay","kenny golladay","WR",0.8,2021,29.1,16.2,16.4
"551","13280","Williams, Chad","FA","2017","787757",NA,"12343",NA,NA,"35c970b1-cd2c-42b8-bcb6-e0b8dbe39423","3","34","74","204","Grambling State",1994-10-19,25,"4128","Chad","Williams",18974,12113,"00-0033933",787757,30211,"Chad Williams","chad williams","WR",NA,NA,NA,NA,NA
"552","13282","Langley, Brendan","FA","2017","734330",NA,"12345",NA,NA,"dd50e8ab-518b-44a1-9c71-2bc2af74ee7c","3","37","72","199","Lamar",1994-10-16,25,NA,"Brendan","Langley",NA,NA,NA,NA,NA,"Brendan Langley","brendan langley","WR",NA,NA,NA,NA,NA
"553","13289","Hollins, Mack","PHI","2017","702808",NA,"12349",NA,NA,"93cb5790-1012-4c42-bccb-5748c27ba7d6","4","11","76","221","North Carolina",1993-09-16,26.1,"4177","Mack","Hollins",19023,11861,"00-0033555",702808,30231,"Mack Hollins","mack hollins","WR",0.8,2021,NA,107,NA
"554","13290","Cohen, Tarik","CHI","2017","756928",NA,"12322",NA,NA,"a8342d20-9901-49a6-bc45-79f192418188","4","12","66","181","North Carolina A&T",1995-07-26,24.2,"4157","Tarik","Cohen",19003,11758,"00-0033556",756928,30232,"Tarik Cohen","tarik cohen","RB",0.8,2021,85.3,33.7,36.8
"555","13299","Kittle, George","SFO","2017","733672",NA,"12276",NA,NA,"2ada91b0-036e-454f-83c3-6d939ff584a9","5","2","76","250","Iowa",1993-10-09,26,"4217","George","Kittle",19063,11892,"00-0033288",733672,30259,"George Kittle","george kittle","TE",0.7,2021,24.9,2,2.2
"556","13313","McKenzie, Isaiah","BUF","2017","823040",NA,"12380",NA,NA,"6130be96-edf3-4361-b666-860c4ec46e7d","5","28","68","173","Georgia",1995-04-09,24.5,"4197","Isaiah","McKenzie",19043,11866,"00-0033466",823040,30285,"Isaiah McKenzie","isaiah mckenzie","WR",0.6,2020,NA,NA,120
"557","13313","McKenzie, Isaiah","BUF","2017","823040",NA,"12380",NA,NA,"6130be96-edf3-4361-b666-860c4ec46e7d","5","28","68","173","Georgia",1995-04-09,24.5,"4197","Isaiah","McKenzie",19043,11866,"00-0033466",823040,30285,"Isaiah McKenzie","isaiah mckenzie","WR",0.7,2021,NA,NA,120
"558","13315","Saubert, Eric","FA","2017","694931",NA,"12300",NA,NA,"582dc00e-e7ec-4ca7-bff0-f7b1d604017b","5","30","77","253","Drake",1994-05-01,25.4,"4189","Eric","Saubert",19035,11897,"00-0033576",694931,30287,"Eric Saubert","eric saubert","TE",NA,NA,NA,NA,NA
"559","13316","Taylor, Trent","SFO","2017","733849",NA,"12305",NA,NA,"3e2e74e9-18a8-4275-9437-b275db27e2ff","5","33","68","180","Louisiana Tech",1994-04-30,25.5,"4218","Trent","Taylor",19064,11881,"00-0033292",733849,30290,"Trent Taylor","trent taylor","WR",0.7,2021,NA,135.3,127
"560","13319","Jones, Aaron","GBP","2017","741314",NA,"12388",NA,NA,"27dd5b6e-ea65-4622-a6b4-460fd144407c","5","38","69","208","UTEP",1994-12-02,24.9,"4199","Aaron","Jones",19045,11763,"00-0033293",741314,30295,"Aaron Jones","aaron jones","RB",0.7,2021,31,17.7,10.8
"561","13326","Armah, Alexander","CAR","2017","1049905",NA,"12398",NA,NA,"686cab35-6da0-4e10-ba65-0d1f97e0bc8b","6","8","74","255","West Georgia",1994-05-17,25.4,"4226","Alexander","Armah",19072,12208,"00-0033296",1049905,30305,"Alexander Armah","alexander armah","RB",NA,NA,NA,NA,NA
"562","13334","Henderson, De'Angelo","FA","2017","602310",NA,"12405",NA,NA,"294b247f-c8b9-4fe7-9fce-bb4011fff02f","6","19","68","208","Coastal Carolina",1992-11-24,26.9,"4239","De'Angelo","Henderson",19085,11762,"00-0033581",602310,30319,"DeAngelo Henderson","deangelo henderson","RB",NA,NA,NA,NA,NA
"563","13348","Moore, David","SEA","2017","1049915",NA,"12427",NA,NA,"aecc1809-4628-4c3a-8b2b-c8f2858d2492","7","8","72","215","East Central",1995-01-15,24.7,"4274","David","Moore",19120,12216,"00-0033589",1049915,30339,"David Moore","david moore","WR",0.6,2020,219.8,100.4,90.8
"564","13357","Mays, Devante","FA","2017","867674",NA,"12438",NA,NA,"b92d015f-0e5f-42e5-b85a-9c68ee6d8f1f","7","20","71","237","Utah State",1994-05-26,25.4,"4244","Devante","Mays",19090,12219,"00-0033304",867674,30351,"Devante Mays","devante mays","RB",NA,NA,NA,NA,NA
"565","13359","Muhammad, Khalfani","FA","2017","746973",NA,"12441",NA,NA,"d16f5060-d562-492b-9ab8-4a495920e808","7","23","67","174","California",1994-09-26,25,"4283","Khalfani","Muhammad",19129,12089,"00-0033797",746973,30355,"Khalfani Muhammad","khalfani muhammad","RB",NA,NA,NA,NA,NA
"566","13364","Carson, Chris","SEA","2017","882734",NA,"12446",NA,NA,"0afca88b-83e7-49d6-80df-1f68b21cca9f","7","31","71","222","Oklahoma State",1994-09-16,25.1,"4273","Chris","Carson",19119,11784,"00-0033594",882734,30362,"Chris Carson","chris carson","RB",NA,NA,53.3,22.7,11.4
"567","13366","Schreck, Mason","FA","2017","694088",NA,"12447",NA,NA,"ca6c7b35-6ae1-4ba7-ae98-1f26174e407d","7","33","77","252","Buffalo",1993-11-04,25.9,"4229","Mason","Schreck",19075,12224,"00-0033798",694088,30364,"Mason Schreck","mason schreck","TE",NA,NA,NA,NA,NA
"568","13367","Carr, Austin","NOS","2017","691828",NA,"12332",NA,NA,"4316bbf5-0d02-4392-9fbc-33be86f87446",NA,NA,"73","195","Northwestern",1993-12-25,25.8,"4416","Austin","Carr",19276,12228,"00-0033382",691828,30656,"Austin Carr","austin carr","WR",0.6,2020,NA,NA,116
"569","13369","Carter, Cethan","CIN","2017","728274",NA,"12499",NA,NA,"53fd9a69-1b10-4fd6-90e7-ee84cca9e041",NA,NA,"75","248","Nebraska",1993-09-05,26.1,"4362","Cethan","Carter",19219,11889,"00-0033338",728274,30577,"Cethan Carter","cethan carter","TE",0.6,2020,NA,NA,NA
"570","13370","Hogan, Krishawn","FA","2017","1050070",NA,"12489",NA,NA,"a2368d42-9e6b-4268-883a-f23ef7ef5638",NA,NA,"75","217","Marian",1995-05-12,24.4,"4526","Krishawn","Hogan",19403,11860,"00-0033604",1050070,30487,"Krishawn Hogan","krishawn hogan","WR",NA,NA,NA,NA,NA
"571","13371","Hatcher, Keon","FA","2017","693822",NA,"12455",NA,NA,"2f7650ef-1dcf-40f2-8ce5-f2090b6bc325",NA,NA,"73","215","Arkansas",1994-09-11,25.1,"4445","Keon","Hatcher",19306,11858,"00-0033441",693822,30629,"Keon Hatcher","keon hatcher","WR",NA,NA,NA,NA,NA
"572","13372","Gentry, Tanner","FA","2017","728964",NA,"12470",NA,NA,"47520723-6d02-4c3b-b786-a7dfcea15efc",NA,NA,"74","209","Wyoming",1994-12-18,24.8,"4551","Tanner","Gentry",19431,12353,"00-0033633",728964,30720,"Tanner Gentry","tanner gentry","WR",NA,NA,NA,NA,NA
"573","13375","Bolden, Victor","FA","2017","749590",NA,"12676",NA,NA,"30641ad1-3511-48a4-a63a-95c88846b705",NA,NA,"68","178","Oregon State",1995-04-04,24.5,"4453","Victor","Bolden",19317,11846,"00-0033306",749590,30550,"Victor Bolden","victor bolden","WR",NA,NA,NA,NA,NA
"574","13377","Patrick, Tim","DEN","2017","838179",NA,"12501",NA,NA,"2a443351-5e63-4a49-819e-912b51a745f2",NA,NA,"76","212","Utah",1993-11-23,25.9,"4351","Tim","Patrick",19207,12061,"00-0033375",838179,30511,"Tim Patrick","tim patrick","WR",0.6,2020,NA,120.7,109
"575","13378","Breida, Matt","SFO","2017","750097",NA,"12678",NA,NA,"6249d2c0-75dc-4586-943b-1c103a9eb419",NA,NA,"71","195","Georgia Southern",1995-02-28,24.6,"4455","Matt","Breida",19319,12289,"00-0033308",750097,30552,"Matt Breida","matt breida","RB",0.6,2020,106.4,37.3,31
"576","13382","Seals-Jones, Ricky","CLE","2017","744568",NA,"12463",NA,NA,"52735659-a294-4f64-a7f4-3591450834e5",NA,NA,"77","243","Texas A&M",1995-03-15,24.6,"4531","Ricky","Seals-Jones",19410,11876,"00-0033611",744568,30494,"Ricky Seals-Jones","ricky seals-jones","TE",0.6,2020,231,43.7,33
"577","13384","Mizzell, Taquan","FA","2017","745858",NA,"12647",NA,NA,"b8033c75-de94-46df-a645-284f419c4497",NA,NA,"70","185","Virginia",1993-10-21,26,"4349","Taquan","Mizzell",19205,12231,"00-0033373",745858,900125,"Taquan Mizzell","taquan mizzell","WR",NA,NA,NA,NA,NA
"578","13387","Johnson, Marcus","FA","2016","691348",NA,"11608",NA,NA,"fcfa9d4b-3e09-46ac-b4b6-77d70a5f304c",NA,NA,"73","207","Texas",1994-08-05,25.2,"3445","Marcus","Johnson",18209,11534,"00-0032980",691348,29678,"Marcus Johnson","marcus johnson","WR",NA,NA,NA,NA,NA
"579","13389","Sloter, Kyle","FA","2017","693430",NA,"12908",NA,NA,"e23505d9-b677-4a86-ba17-564c165a6e66",NA,NA,"77","218","Northern Colorado",1994-02-07,25.7,"4588","Kyle","Sloter",19475,12363,"00-0033672",693430,30822,"Kyle Sloter","kyle sloter","QB",NA,NA,NA,NA,NA
"580","13390","Lenoir, Lance","DAL","2017","748115",NA,"12981",NA,NA,"4f4f888c-08d3-4ea8-ab8f-0ddcf8bf195e",NA,NA,"72","210","Western Illinois",1995-02-09,24.7,"4750","Lance","Lenoir",19668,12287,"00-0033992",748115,30899,"Lance Lenoir","lance lenoir","WR",0.6,2021,NA,NA,NA
"581","13391","Hollister, Jacob","FA","2017","696882",NA,"12491",NA,NA,"ad2a1d03-020b-487a-bd5f-7ca9fbc250fe",NA,NA,"76","245","Wyoming",1993-11-18,25.9,"4421","Jacob","Hollister",19281,12271,"00-0033387",696882,30661,"Jacob Hollister","jacob hollister","TE",NA,NA,NA,NA,NA
"582","13396","Daniels, Darrell","ARI","2016","747895",NA,"12453",NA,NA,"7574eb56-a34a-419e-9682-c4788cfe2019",NA,NA,"75","256","Washington",1994-11-22,24.9,"4323","Darrell","Daniels",19176,11890,"00-0033258",747895,30523,"Darrell Daniels","darrell daniels","TE",0.6,2020,NA,NA,NA
"583","13398","White, Tim","FA","2017","882360",NA,"12643",NA,NA,"4592fc87-9864-452d-8a19-5d4df714658f",NA,NA,"71","185","Arizona State",1994-07-15,25.2,"4355","Tim","White",19212,12330,"00-0033379",882360,30510,"Tim White","tim white","WR",NA,NA,NA,NA,NA
"584","13404","Ekeler, Austin","LAC","2017","790004",NA,"12563",NA,NA,"e5b8c439-a48a-4f83-b63b-1a4d30e04cd3",NA,NA,"70","200","Western State",1995-05-17,24.4,"4663","Austin","Ekeler",19562,12401,"00-0033699",790004,30423,"Austin Ekeler","austin ekeler","RB",0.6,2020,86.6,27.6,21.2
"585","13406","Adeboyejo, Quincy","FA","2017","749174",NA,"12466",NA,NA,"5f5fd1a9-1085-404b-a978-426a8895fb83",NA,NA,"75","200","Mississippi",1995-05-26,24.4,"4342","Quincy","Adeboyejo",19198,11845,"00-0033366",749174,30512,"Quincy Adeboyejo","quincy adeboyejo","WR",NA,NA,NA,NA,NA
"586","13411","Swoopes, Tyrone","FA","2017","728022",NA,"12853",NA,NA,"2aa9cc15-bd17-4e53-bfcd-17a2fb1a2170",NA,NA,"76","254","Texas",1994-11-14,24.9,"4678","Tyrone","Swoopes",19579,12049,"00-0033742",728022,30763,"Tyrone Swoopes","tyrone swoopes","TE",NA,NA,NA,NA,NA
